Sentence_ID,Word,Tag
1252,hữu,
1252,duyên,
1252,đọc,
1252,được,Outside
1252,bài,
1252,viết,
1252,này,Outside
1253,Thân,
1253,mến,
1253,em,Outside
1254,2723,
1255,Xin,Outside
1255,chào,Outside
1255,các,Outside
1255,anh,Outside
1255,chị,Outside
1255,em,Outside
1255,nhà,
1255,DUE,
1255,",",Outside
1255,chúc,
1255,mọi,Outside
1255,người,Outside
1255,một,
1255,ngày,
1255,thật,
1255,vui,
1255,vẻ,
1256,Đầu,
1256,cầu,Outside
1256,VKU,
1256,chúng,
1256,tôi,
1256,xin,Outside
1256,cảm,Outside
1256,ơn,Outside
1256,DUE,
1256,Marketer,
1256,đã,Outside
1256,tổ,
1256,chức,
1256,thành,
1256,công,
1256,talkshow,
1256,Tiếng,BSubject
1256,Anh,ISubject
1256,sao,
1256,em,Outside
1256,phải,
1256,xoắn,
1256,rất,
1256,thú,
1256,vị,
1256,và,Outside
1256,ý,
1256,nghĩa,
1257,Mặc,Outside
1257,dù,
1257,chúng,
1257,tôi,
1257,khá,
1257,mệt,
1257,sau,
1257,talkshow,
1257,nhưng,Outside
1257,đây,
1257,thật,
1257,sự,
1257,là,Outside
1257,một,
1257,kỷ,
1257,niệm,
1257,tuyệt,
1257,vời,
1257,với,Outside
1257,DUE,
1258,Muối,
1259,Gửi,
1259,về,Outside
1259,page,
1259,câu,
1259,chuyện,
1259,của,Outside
1259,bạn,Outside
1259,tại,
1259,đây,
1260,Chào,Outside
1260,bạn,Outside
1260,",",Outside
1260,khi,Outside
1260,đọc,Outside
1260,bài,Outside
1260,của,Outside
1260,bạn,Outside
1260,về,Outside
1260,cách,Outside
1260,tình,BAction
1260,nguyện,IAction
1260,của,Outside
1260,Liên,Outside
1260,chi,Outside
1260,đoàn,Outside
1260,khoa,Outside
1260,Kinh,Outside
1260,doanh,Outside
1260,",",Outside
1260,mình,Outside
1260,cảm,Outside
1260,thấy,Outside
1260,rất,Outside
1260,cách,Outside
1260,suy,Outside
1260,nghĩ,Outside
1260,của,Outside
1260,bạn,Outside
1260,rất,Outside
1260,non,Outside
1260,nớt,Outside
1260,và,Outside
1260,trẻ,Outside
1260,con,Outside
1261,Việc,Outside
1261,tình,BAction
1261,nguyện,IAction
1261,mỗi,Outside
1261,năm,Outside
1261,Liên,Outside
1261,chi,Outside
1261,đoàn,Outside
1261,khoa,Outside
1261,hay,Outside
1261,Câu,Outside
1261,lạc,Outside
1261,bộ,Outside
1261,nào,Outside
1261,cũng,Outside
1261,đều,Outside
1261,sẽ,Outside
1261,tổ,Outside
1261,chức,Outside
1261,phát,Outside
1261,động,Outside
1261,",",Outside
1261,và,Outside
1261,cách,Outside
1261,tổ,Outside
1261,chức,Outside
1261,hoạt,Outside
1261,động,Outside
1261,gây,Outside
1261,quỹ,Outside
1261,ở,Outside
1261,mỗi,Outside
1261,Liên,Outside
1261,chi,Outside
1261,đoàn,Outside
1261,khoa,Outside
1261,hay,Outside
1261,Câu,Outside
1261,lạc,Outside
1261,bộ,Outside
1261,sẽ,Outside
1261,khác,Outside
1261,nhau,Outside
1261,",",Outside
1261,không,Outside
1261,khoa,Outside
1261,nào,Outside
1261,giống,Outside
1261,khoa,Outside
1261,nào,Outside
1262,Nếu,Outside
1262,bạn,Outside
1262,nói,Outside
1262,là,Outside
1262,bên,Outside
1262,khác,Outside
1262,gây,Outside
1262,quỹ,Outside
1262,theo,Outside
1262,nhóm,Outside
1262,và,Outside
1262,mỗi,Outside
1262,nhóm,Outside
1262,đi,Outside
1262,bán,BAction
1262,với,Outside
1262,nhau,Outside
1262,thì,Outside
1262,sẽ,Outside
1262,không,Outside
1262,áp,BEmotion
1262,lực,IEmotion
1262,chỉ,Outside
1262,tiêu,Outside
1262,",",Outside
1262,vậy,Outside
1262,thì,Outside
1262,bạn,Outside
1262,sai,Outside
1262,rồi,Outside
1262,nhé,Outside
1262,",",Outside
1262,ở,Outside
1262,đâu,Outside
1262,cũng,Outside
1262,sẽ,Outside
1262,đưa,Outside
1262,ra,Outside
1262,một,Outside
1262,mức,Outside
1262,tiền,Outside
1262,mà,Outside
1262,các,Outside
1262,bạn,Outside
1262,phải,Outside
1262,bán,BAction
1262,được,Outside
1262,cho,Outside
1262,tình,BAction
1262,nguyện,IAction
1263,Có,Outside
1263,khi,Outside
1263,ở,Outside
1263,những,Outside
1263,bên,Outside
1263,khác,Outside
1263,có,Outside
1263,bắt,Outside
1263,các,Outside
1263,bạn,Outside
1263,chạy,Outside
1263,chỉ,Outside
1263,tiêu,Outside
1263,cực,Outside
1263,lực,Outside
1263,hơn,Outside
1263,như,Outside
1263,thế,Outside
1263,nữa,Outside
1263,để,Outside
1263,giành,Outside
1263,suất,Outside
1263,đi,Outside
1263,tình,BAction
1263,nguyện,IAction
1263,đó,Outside
1264,Việc,Outside
1264,bạn,Outside
1264,đi,Outside
1264,bán,BAction
1264,ở,Outside
1264,Liên,Outside
1264,chi,Outside
1264,đoàn,Outside
1264,khoa,Outside
1264,Kinh,Outside
1264,doanh,Outside
1264,theo,Outside
1264,ca,Outside
1264,thì,Outside
1264,bạn,Outside
1264,có,Outside
1264,thể,Outside
1264,chủ,Outside
1264,động,Outside
1264,ghép,Outside
1264,cặp,Outside
1264,với,Outside
1264,những,Outside
1264,người,Outside
1264,bạn,Outside
1264,để,Outside
1264,đi,Outside
1264,bán,BAction
1264,chung,Outside
1265,Đâu,Outside
1265,ai,Outside
1265,bắt,Outside
1265,bạn,Outside
1265,phải,Outside
1265,đi,Outside
1265,một,Outside
1265,mình,Outside
1265,đâu,Outside
1265,mà,Outside
1265,bạn,Outside
1265,nói,Outside
1265,vậy,Outside
1265,Hơn,Outside
1265,nữa,Outside
1265,",",Outside
1265,việc,Outside
1265,bán,BAction
1265,bánh,IAction
1265,để,Outside
1265,gây,Outside
1265,quỹ,Outside
1265,nhằm,Outside
1265,mục,Outside
1265,đích,Outside
1265,để,Outside
1265,kiếm,Outside
1265,tiền,Outside
1265,và,Outside
1265,Liên,Outside
1265,chi,Outside
1265,đoàn,Outside
1265,khoa,Outside
1265,sẽ,Outside
1265,dùng,Outside
1265,100,Outside
1265,tiền,Outside
1265,lời,Outside
1265,từ,Outside
1265,việc,Outside
1265,bán,BAction
1265,bánh,IAction
1265,của,Outside
1265,bạn,Outside
1265,để,Outside
1265,làm,Outside
1265,tình,BAction
1265,nguyện,IAction
1265,",",Outside
1265,nếu,Outside
1265,không,Outside
1265,gây,Outside
1265,quỹ,Outside
1265,bằng,Outside
1265,cách,Outside
1265,bán,BAction
1265,bánh,IAction
1265,như,Outside
1265,vậy,Outside
1265,thì,Outside
1265,tiền,Outside
1265,đâu,Outside
1265,ra,Outside
1265,cho,Outside
1265,bạn,Outside
1265,một,Outside
1265,phát,Outside
1265,lên,Outside
1265,chỗ,Outside
1265,từ,Outside
1265,thiện,Outside
1265,để,Outside
1265,làm,Outside
1265,thiện,BAction
1265,nguyện,IAction
1266,Việc,Outside
1266,bạn,Outside
1266,bán,BAction
1266,bánh,IAction
1266,ít,Outside
1266,quá,Outside
1266,và,Outside
1266,than,Outside
1266,chỉ,Outside
1266,được,Outside
1266,0,Outside
1266,",",Outside
1266,5,Outside
1266,Không,Outside
1266,lẽ,Outside
1266,cứ,Outside
1266,đi,Outside
1266,bán,BAction
1266,là,Outside
1266,sẽ,Outside
1266,được,Outside
1266,tính,Outside
1266,1,Outside
1266,ca,Outside
1266,",",Outside
1266,nếu,Outside
1266,vậy,Outside
1266,chắc,Outside
1266,ai,Outside
1266,cũng,Outside
1266,tới,Outside
1266,lấy,Outside
1266,bánh,Outside
1266,xong,Outside
1266,ra,Outside
1266,quán,Outside
1266,cà,Outside
1266,phê,Outside
1266,ngồi,Outside
1266,nói,Outside
1266,chuyện,Outside
1266,rồi,Outside
1266,cuối,Outside
1266,buổi,Outside
1266,đem,Outside
1266,mớ,Outside
1266,bánh,Outside
1266,trả,Outside
1266,lại,Outside
1267,Việc,Outside
1267,các,Outside
1267,bạn,Outside
1267,tình,Outside
1267,nguyện,Outside
1267,viên,Outside
1267,hay,Outside
1267,cộng,Outside
1267,tác,Outside
1267,viên,Outside
1267,đi,Outside
1267,bán,BAction
1267,bánh,IAction
1267,còn,Outside
1267,dư,Outside
1267,thì,Outside
1267,số,Outside
1267,bánh,Outside
1267,đó,Outside
1267,sẽ,Outside
1267,được,Outside
1267,các,Outside
1267,bạn,Outside
1267,trong,Outside
1267,Liên,Outside
1267,chi,Outside
1267,đoàn,Outside
1267,đi,Outside
1267,bán,BAction
1267,nên,Outside
1267,các,Outside
1267,bạn,Outside
1267,ấy,Outside
1267,cũng,Outside
1267,phải,Outside
1267,áp,BEmotion
1267,lực,IEmotion
1267,mỗi,Outside
1267,lần,Outside
1267,mà,Outside
1267,bán,BAction
1267,hết,Outside
1267,mớ,Outside
1267,bánh,Outside
1267,vào,Outside
1267,buổi,Outside
1267,tối,Outside
1267,chứ,Outside
1267,Mình,Outside
1267,đi,Outside
1267,tình,BAction
1267,nguyện,IAction
1267,của,Outside
1267,khoa,Outside
1267,1,Outside
1267,năm,Outside
1267,rồi,Outside
1267,và,Outside
1267,cảm,Outside
1267,thấy,Outside
1267,đi,Outside
1267,tình,BAction
1267,nguyện,IAction
1267,ở,Outside
1267,đây,Outside
1267,rất,Outside
1267,vui,Outside
1267,và,Outside
1267,không,Outside
1267,có,Outside
1267,gì,Outside
1267,phải,Outside
1267,than,Outside
1267,phiền,Outside
1267,về,Outside
1267,cách,Outside
1267,gây,Outside
1267,quỹ,Outside
1267,cả,Outside
1268,Đồng,Outside
1268,ý,Outside
1268,là,Outside
1268,mỗi,Outside
1268,nơi,Outside
1268,sẽ,Outside
1268,có,Outside
1268,những,Outside
1268,cái,Outside
1268,nhược,Outside
1268,điểm,Outside
1268,và,Outside
1268,bất,Outside
1268,cập,Outside
1268,riêng,Outside
1268,nhưng,Outside
1268,mà,Outside
1268,bạn,Outside
1268,cũng,Outside
1268,phải,Outside
1268,hiểu,Outside
1268,là,Outside
1268,để,Outside
1268,tổ,Outside
1268,chức,Outside
1268,ra,Outside
1268,một,Outside
1268,chương,Outside
1268,trình,Outside
1268,tình,BAction
1268,nguyện,IAction
1268,như,Outside
1268,vậy,Outside
1268,là,Outside
1268,công,Outside
1268,sức,Outside
1268,của,Outside
1268,rất,Outside
1268,nhiều,Outside
1268,người,Outside
1268,đó,Outside
1268,",",Outside
1268,nếu,Outside
1268,không,Outside
1268,thể,Outside
1268,thông,Outside
1268,cảm,Outside
1268,thì,Outside
1268,cũng,Outside
1268,đừng,Outside
1268,trách,Outside
1268,cứ,Outside
1268,nặng,Outside
1268,như,Outside
1268,vậy,Outside
1269,Thân,Outside
1269,ái,Outside
1269,.,Outside
1270,Người,Outside
1270,ta,
1270,Dear,
1270,Santa,
1270,",",Outside
1270,all,
1270,I,
1270,want,
1270,for,
1270,this,
1270,Christmas,
1270,is,
1270,you,
1271,Tôi,
1271,Dear,
1271,Santa,
1271,",",Outside
1271,all,
1271,I,
1271,want,
1271,for,
1271,this,
1271,Christmas,
1271,are,
1271,A,
1271,",",Outside
1271,tiền,
1271,",",Outside
1271,đồ,
1271,ăn,
1271,",",Outside
1271,quần,
1271,áo,
1271,",",Outside
1271,sức,
1271,khỏe,
1271,và,Outside
1271,bạn,Outside
1272,P,
1272,s,
1272,Làm,
1272,người,Outside
1272,phải,
1272,tham,
1272,lam,
1273,Xin,Outside
1273,gửi,
1273,bài,
1273,viết,
1273,này,Outside
1273,đến,Outside
1273,anh,
1273,HV,
1273,48K,
1273,Khoa,
1273,QTKD,
1274,Không,Outside
1274,biết,Outside
1274,anh,
1274,là,Outside
1274,kiểu,
1274,con,
1274,trai,
1274,gì,Outside
1274,luôn,Outside
1274,ấy,
1274,",",Outside
1274,bạn,Outside
1274,gái,
1274,nào,Outside
1274,anh,
1274,cũng,Outside
1274,thả,
1274,thính,
1274,nhắn,BAction
1274,tin,IAction
1274,mập,
1274,mờ,
1274,cho,
1274,bằng,
1274,được,Outside
1275,Mới,Outside
1275,đầu,
1275,nghĩ,
1275,ồ,
1275,chắc,
1275,thấy,
1275,anh,
1275,ấy,
1275,cũng,Outside
1275,đẹp,
1275,trai,
1275,",",Outside
1275,bởi,
1275,điềm,
1275,đạm,
1275,",",Outside
1275,ăn,
1275,nói,
1275,tử,
1275,tế,
1275,đồ,
1275,đó,
1275,",",Outside
1275,lâu,
1275,lâu,
1275,thấy,
1275,wow,
1275,sao,
1275,có,Outside
1275,kiểu,
1275,người,Outside
1275,vừa,
1275,hợp,
1275,gu,
1275,lại,
1275,vừa,
1275,ăn,
1275,nói,
1275,chững,
1275,chạc,
1275,",",Outside
1275,tinh,
1275,tế,
1275,nói,
1275,chung,
1275,tuyệt,
1276,Mà,
1276,không,Outside
1276,à,
1276,nghe,
1276,",",Outside
1276,tự,
1276,dưng,
1276,một,
1276,ngày,
1276,phát,
1276,hiện,
1276,ủa,
1276,alo,
1276,con,
1276,bạn,Outside
1276,cũng,Outside
1276,bảo,
1276,từng,Outside
1276,nhắn,BAction
1276,tin,IAction
1276,mập,
1276,mờ,
1276,đồ,
1276,",",Outside
1276,mà,
1276,phải,
1276,một,
1276,đâu,Outside
1276,nhiều,Outside
1276,quá,Outside
1276,chừng,
1276,",",Outside
1276,tính,Outside
1276,ra,
1276,là,Outside
1276,do,
1276,mình,Outside
1276,bị,
1276,ảo,
1276,tưởng,
1276,hay,Outside
1276,do,
1276,anh,
1276,ta,
1276,đi,
1276,thả,
1276,thính,
1276,tùm,
1276,lum,
1276,dậy,Outside
1276,hè,
1277,Nhắn,BAction
1277,tin,IAction
1277,tôi,
1277,cũng,Outside
1277,được,Outside
1277,một,
1277,thời,
1277,gian,
1277,mà,
1277,biết,
1277,được,Outside
1277,sự,
1277,thật,
1277,này,Outside
1277,cay,
1277,hết,Outside
1277,chỗ,
1277,nói,
1277,",",Outside
1277,từ,
1277,thích,
1277,thích,
1277,thành,
1277,cay,
1277,cay,
1277,rồi,Outside
1277,Anti,
1278,Tôi,
1278,là,Outside
1278,tôi,
1278,mệt,
1278,cái,
1278,dụ,
1278,mà,
1278,lướt,
1278,fb,
1278,ở,Outside
1278,đâu,Outside
1278,có,Outside
1278,gái,
1278,ở,Outside
1278,đó,
1278,có,Outside
1278,mặt,
1278,anh,
1278,ta,
1278,tim,
1279,Nói,
1279,mà,
1279,việc,
1279,tim,
1279,ảnh,BItem
1279,gái,
1279,của,Outside
1279,anh,
1279,hết,Outside
1279,sức,
1279,bình,
1279,thường,
1279,",",Outside
1279,nhưng,Outside
1279,mà,
1279,không,Outside
1279,bình,
1279,thường,
1279,là,Outside
1279,anh,
1279,ta,
1279,mập,
1279,mờ,
1279,nhiều,Outside
1279,em,Outside
1279,quá,Outside
1279,đâm,
1279,ra,
1279,khó,
1279,ưa,
1280,Lên,
1280,trường,Outside
1280,cũng,Outside
1280,rất,
1280,chi,
1280,hay,Outside
1280,thể,
1280,hiện,
1280,bản,
1280,thân,
1280,CỘNG,
1280,THÊM,Outside
1280,cái,
1280,miệng,
1280,mồm,
1280,dẻo,
1280,nói,
1280,gì,Outside
1280,cũng,Outside
1280,được,Outside
1281,Ai,Outside
1281,được,Outside
1281,anh,
1281,ấy,
1281,nhắn,BAction
1281,tin,IAction
1281,hay,Outside
1281,có,Outside
1281,động,
1281,thái,
1281,tim,
1281,nhiều,Outside
1281,thì,Outside
1281,né,
1281,trớt,
1281,chứ,
1281,dính,
1281,líu,
1281,vào,Outside
1281,lại,
1281,mệt,
1281,người,Outside
1281,lắm,
1282,Chúc,
1282,anh,
1282,sau,
1282,này,Outside
1282,tìm,Outside
1282,được,Outside
1282,người,Outside
1282,xứng,
1282,đôi,
1282,vừa,
1282,lứa,
1283,Thân,
1283,ái,
1283,xin,Outside
1283,chào,Outside
1284,Anh,Outside
1284,chị,Outside
1284,đừng,
1284,làm,
1284,em,Outside
1284,sợ,Outside
1285,Trời,
1285,lạnh,
1285,như,Outside
1285,này,Outside
1285,",",Outside
1285,tự,
1285,dưng,
1285,thấy,
1285,vài,
1285,con,
1285,điểm,
1285,thi,BAction
1285,cũng,Outside
1285,không,Outside
1285,quan,
1285,trọng,
1285,lắm,
1285,.,Outside
1285,.,Outside
1285,.,Outside
1285,.,Outside
1286,Theo,Outside
1286,câu,Outside
1286,chuyện,Outside
1286,và,Outside
1286,cái,Outside
1286,tên,Outside
1286,được,Outside
1286,úp,Outside
1286,mở,Outside
1286,một,Outside
1286,cách,Outside
1286,tinh,Outside
1286,tế,Outside
1286,thì,Outside
1286,tôi,Outside
1286,nghĩ,Outside
1286,bài,Outside
1286,viết,Outside
1286,ở,Outside
1286,số,Outside
1286,2711,Outside
1286,đang,Outside
1286,nhắc,Outside
1286,về,Outside
1286,tôi,Outside
1287,Tôi,Outside
1287,viết,Outside
1287,cfs,Outside
1287,này,Outside
1287,để,Outside
1287,nói,Outside
1287,vài,Outside
1287,điều,Outside
1288,Thứ,Outside
1288,nhất,Outside
1288,Tôi,Outside
1288,cam,Outside
1288,đoan,Outside
1288,rằng,Outside
1288,những,Outside
1288,câu,Outside
1288,chuyện,Outside
1288,",",Outside
1288,chi,Outside
1288,tiết,Outside
1288,trong,Outside
1288,cfs,Outside
1288,2711,Outside
1288,là,Outside
1288,phóng,BAction
1288,đại,IAction
1288,",",Outside
1288,là,Outside
1288,sai,Outside
1288,sự,Outside
1288,thật,Outside
1289,Thứ,Outside
1289,hai,Outside
1289,Vì,Outside
1289,nêu,Outside
1289,cả,Outside
1289,họ,Outside
1289,tên,Outside
1289,tôi,Outside
1289,",",Outside
1289,cùng,Outside
1289,với,Outside
1289,những,Outside
1289,chi,Outside
1289,tiết,Outside
1289,sai,Outside
1289,sự,Outside
1289,thật,Outside
1289,đó,Outside
1289,đã,Outside
1289,làm,Outside
1289,mất,Outside
1289,uy,Outside
1289,tín,Outside
1289,",",Outside
1289,danh,Outside
1289,dự,Outside
1289,",",Outside
1289,lòng,Outside
1289,tự,Outside
1289,trọng,Outside
1289,của,Outside
1289,tôi,Outside
1289,cũng,Outside
1289,như,Outside
1289,gia,Outside
1289,đình,Outside
1289,tôi,Outside
1289,rất,Outside
1289,nhiều,Outside
1290,Thứ,Outside
1290,ba,Outside
1290,Tôi,Outside
1290,và,Outside
1290,bạn,BPerson
1290,cùng,IPerson
1290,phòng,IPerson
1290,đã,Outside
1290,giải,Outside
1290,quyết,Outside
1290,và,Outside
1290,đi,Outside
1290,đến,Outside
1290,thống,Outside
1290,nhất,Outside
1290,trước,Outside
1290,đó,Outside
1291,Nhưng,Outside
1291,lại,Outside
1291,có,Outside
1291,bài,Outside
1291,CFS,Outside
1291,2711,Outside
1292,Và,Outside
1292,vì,Outside
1292,bạn,Outside
1292,ấy,Outside
1292,chặn,Outside
1292,fb,Outside
1292,",",Outside
1292,mess,Outside
1292,của,Outside
1292,tôi,Outside
1292,nên,Outside
1292,tôi,Outside
1292,không,Outside
1292,thể,Outside
1292,liên,Outside
1292,lạc,Outside
1292,được,Outside
1292,với,Outside
1292,bạn,Outside
1292,ấy,Outside
1292,và,Outside
1292,tôi,Outside
1292,đã,Outside
1292,nhờ,Outside
1292,GVCN,Outside
1292,nhắn,BAction
1292,tin,IAction
1292,làm,Outside
1292,việc,Outside
1292,với,Outside
1292,bạn,Outside
1293,Và,Outside
1293,bạn,Outside
1293,nói,Outside
1293,không,Outside
1293,phải,Outside
1293,bạn,Outside
1293,viết,Outside
1293,",",Outside
1293,vậy,Outside
1293,nếu,Outside
1293,thực,Outside
1293,sự,Outside
1293,là,Outside
1293,người,Outside
1293,khác,Outside
1293,viết,Outside
1293,thì,Outside
1293,chắc,Outside
1293,hẳn,Outside
1293,bạn,Outside
1293,cũng,Outside
1293,đã,Outside
1293,kể,BAction
1293,sai,IAction
1293,sự,Outside
1293,thật,Outside
1293,về,Outside
1293,tôi,Outside
1293,với,Outside
1293,người,Outside
1293,ta,Outside
1293,nên,Outside
1293,họ,Outside
1293,mới,Outside
1293,viết,Outside
1293,như,Outside
1293,vậy,Outside
1293,",",Outside
1293,và,Outside
1293,điều,Outside
1293,đó,Outside
1293,cũng,Outside
1293,chính,Outside
1293,là,Outside
1293,bịa,BAction
1293,chuyện,IAction
1293,bôi,BAction
1293,nhọ,IAction
1293,danh,Outside
1293,dự,Outside
1293,người,Outside
1293,khác,Outside
1294,Tôi,Outside
1294,cảm,Outside
1294,thấy,Outside
1294,rất,Outside
1294,bức,BEmotion
1294,xúc,IEmotion
1294,và,Outside
1294,cảm,Outside
1294,thấy,Outside
1294,mất,Outside
1294,thời,Outside
1294,gian,Outside
1294,vì,Outside
1294,sự,Outside
1294,bồng,Outside
1294,bột,Outside
1294,và,Outside
1294,trẻ,Outside
1294,con,Outside
1294,của,Outside
1294,bạn,Outside
1295,Vậy,Outside
1295,nên,Outside
1295,bạn,Outside
1295,nào,Outside
1295,viết,Outside
1295,bài,Outside
1295,đó,Outside
1295,đọc,Outside
1295,được,Outside
1295,thì,Outside
1295,ib,Outside
1295,với,Outside
1295,page,Outside
1295,để,Outside
1295,gỡ,Outside
1295,bài,Outside
1295,viết,Outside
1296,Tôi,Outside
1296,đã,Outside
1296,cố,Outside
1296,gắng,Outside
1296,kiềm,Outside
1296,chế,Outside
1296,để,Outside
1296,không,Outside
1296,giải,Outside
1296,thích,Outside
1296,dài,Outside
1296,dòng,Outside
1296,cũng,Outside
1296,như,Outside
1296,trả,Outside
1296,đũa,Outside
1296,bằng,Outside
1296,cách,Outside
1296,kể,Outside
1296,ra,Outside
1296,những,Outside
1296,thói,Outside
1296,hư,Outside
1296,tật,Outside
1296,xấu,Outside
1296,của,Outside
1296,bạn,BPerson
1296,cùng,IPerson
1296,phòng,IPerson
1296,cũ,Outside
1297,Đừng,Outside
1297,để,Outside
1297,mọi,Outside
1297,chuyện,Outside
1297,đi,Outside
1297,quá,Outside
1297,xa,Outside
1297,",",Outside
1297,xin,Outside
1297,cảm,Outside
1297,ơn,Outside
1298,Dạ,Outside
1298,",",Outside
1298,không,Outside
1298,biết,Outside
1298,trong,Outside
1298,này,Outside
1298,có,Outside
1298,anh,Outside
1298,chị,Outside
1298,nào,Outside
1298,học,BAction
1298,thầy,BPerson
1298,T,IPerson
1298,.,IPerson
1298,H,IPerson
1298,.,IPerson
1298,T,IPerson
1298,của,Outside
1298,khoa,Outside
1298,T,Outside
1298,không,Outside
1298,ạ,Outside
1299,Anh,Outside
1299,Chị,Outside
1299,thấy,Outside
1299,sao,Outside
1299,về,Outside
1299,thầy,Outside
1299,này,Outside
1299,ạ,Outside
1299,Sao,Outside
1299,thầy,Outside
1299,dạy,BAction
1299,xong,Outside
1299,một,Outside
1299,kỳ,Outside
1299,mà,Outside
1299,lần,Outside
1299,đầu,Outside
1299,tiên,Outside
1299,em,Outside
1299,cảm,Outside
1299,giác,Outside
1299,sự,Outside
1299,bất,BEmotion
1299,công,IEmotion
1299,của,Outside
1299,cuộc,Outside
1299,đời,Outside
1299,luôn,Outside
1299,á,Outside
1300,Thầy,Outside
1300,giảng,Outside
1300,thì,Outside
1300,rất,Outside
1300,hay,Outside
1300,cùng,Outside
1300,với,Outside
1300,lượng,Outside
1300,bài,Outside
1300,tập,Outside
1300,thì,Outside
1300,nhiều,Outside
1300,lắm,Outside
1300,em,Outside
1300,cũng,Outside
1300,biết,Outside
1300,ơn,Outside
1300,vì,Outside
1300,được,Outside
1300,cảm,Outside
1300,nhận,Outside
1300,chạy,Outside
1300,deadline,BCurriculum-Components
1300,của,Outside
1300,sinh,Outside
1300,viên,Outside
1300,và,Outside
1300,cũng,Outside
1300,học,BAction
1300,được,Outside
1300,nhiều,Outside
1300,thứ,Outside
1301,Nhưng,Outside
1301,mà,Outside
1301,thầy,Outside
1301,sao,Outside
1301,á,Outside
1301,",",Outside
1301,thầy,Outside
1301,đánh,BAction
1301,giá,IAction
1301,điểm,IAction
1301,dựa,Outside
1301,trên,Outside
1301,các,Outside
1301,tiêu,Outside
1301,chí,Outside
1301,của,Outside
1301,thầy,Outside
1301,mà,Outside
1301,tiêu,Outside
1301,chí,Outside
1301,nó,Outside
1301,cứ,Outside
1301,bị,Outside
1301,sao,Outside
1301,sao,Outside
1301,",",Outside
1301,không,Outside
1301,biết,Outside
1301,trước,Outside
1301,đây,Outside
1301,có,Outside
1301,anh,Outside
1301,chị,Outside
1301,nào,Outside
1301,đã,Outside
1301,từng,Outside
1301,góp,Outside
1301,ý,Outside
1301,và,Outside
1301,được,Outside
1301,thầy,Outside
1301,ý,Outside
1301,kiến,Outside
1301,hay,Outside
1301,chưa,Outside
1302,Em,Outside
1302,cảm,Outside
1302,giác,Outside
1302,sự,Outside
1302,đánh,BAction
1302,giá,IAction
1302,này,Outside
1302,nó,Outside
1302,không,BEmotion
1302,công,IEmotion
1302,bằng,IEmotion
1302,tí,Outside
1302,nào,Outside
1302,từ,Outside
1302,các,Outside
1302,bài,Outside
1302,tập,Outside
1302,nhỏ,Outside
1302,",",Outside
1302,bài,Outside
1302,thuyết,BAction
1302,trình,IAction
1302,cho,Outside
1302,đến,Outside
1302,bài,Outside
1302,tập,Outside
1302,lấy,Outside
1302,điểm,Outside
1302,cuối,Outside
1302,kỳ,Outside
1303,Một,Outside
1303,tuần,Outside
1303,7,Outside
1303,ngày,Outside
1303,mà,Outside
1303,chạy,Outside
1303,DL,BCurriculum-Components
1303,môn,Outside
1303,này,Outside
1303,hết,Outside
1303,7,Outside
1303,ngày,Outside
1303,",",Outside
1303,bỏ,Outside
1303,tất,Outside
1303,cả,Outside
1303,các,Outside
1303,môn,Outside
1303,khác,Outside
1303,luôn,Outside
1303,mà,Outside
1303,nhận,Outside
1303,lại,Outside
1303,toàn,Outside
1303,những,Outside
1303,bệnh,Outside
1303,tim,Outside
1303,và,Outside
1303,bệnh,Outside
1303,áp,BEmotion
1303,lực,IEmotion
1304,Thầy,Outside
1304,giảng,Outside
1304,thì,Outside
1304,rất,Outside
1304,hay,Outside
1304,trọng,Outside
1304,tâm,Outside
1304,nhưng,Outside
1304,thầy,Outside
1304,có,Outside
1304,vẻ,Outside
1304,rất,Outside
1304,hời,BEmotion
1304,hợt,IEmotion
1304,và,Outside
1304,lạnh,BEmotion
1304,lùng,IEmotion
1304,",",Outside
1304,không,Outside
1304,cảm,Outside
1304,nhận,Outside
1304,được,Outside
1304,một,Outside
1304,tí,Outside
1304,gì,Outside
1304,gọi,Outside
1304,là,Outside
1304,tâm,Outside
1304,huyết,Outside
1304,nhà,Outside
1304,giáo,Outside
1304,luôn,Outside
1304,ấy,Outside
1305,Thầy,Outside
1305,thường,Outside
1305,chia,Outside
1305,ra,Outside
1305,nhiều,Outside
1305,tiêu,Outside
1305,chí,Outside
1305,nhỏ,Outside
1305,đánh,BAction
1305,giá,IAction
1305,rất,Outside
1305,kỹ,Outside
1305,các,Outside
1305,bài,Outside
1305,tập,Outside
1306,Và,Outside
1306,thuyết,BAction
1306,trình,IAction
1306,thì,Outside
1306,chỉ,Outside
1306,cho,Outside
1306,nói,Outside
1306,với,Outside
1306,thời,Outside
1306,gian,Outside
1306,ăn,Outside
1306,cái,Outside
1306,bánh,Outside
1306,",",Outside
1306,rồi,Outside
1306,để,Outside
1306,làm,Outside
1306,gì,Outside
1306,ạ,Outside
1306,",",Outside
1306,thầy,Outside
1306,muốn,Outside
1306,cho,Outside
1306,mọi,Outside
1306,người,Outside
1306,tập,Outside
1306,nói,Outside
1306,nhanh,Outside
1306,hơn,Outside
1306,hay,Outside
1306,tập,Outside
1306,kiểm,Outside
1306,soát,Outside
1306,thời,Outside
1306,gian,Outside
1307,Em,Outside
1307,chẳng,Outside
1307,thấy,Outside
1307,truyền,Outside
1307,đạt,Outside
1307,được,Outside
